SensorId,SensoridName,Recordtime,VsrId,CarsTotal,CarsSpeed,Collect,CarsSVo,CarsTVo,CarsLVo,RecordDate,Week,Holiday,Avg,AvgSD,CheckDayData,SmoSpeed003,SmoSpeed004,Pearson004
157,nfbVD-N1-S-83-O-NE-2-??,6:00,1,6,15,8,4,1,1,27/1/2015,2,0,18,-3,1,17.21762026,17.21762026,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:05,1,5,23,7,5,0,0,27/1/2015,2,0,18,5,1,18.73497831,18.73497831,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:10,1,5,29,3,5,0,0,27/1/2015,2,0,18,11,1,20.25233636,20.25233636,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:15,1,12,13,14,8,1,3,27/1/2015,2,0,18,-5,1,18.67935502,18.67935502,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:20,1,9,21,12,5,2,2,27/1/2015,2,0,18,3,1,17.10637367,17.10637367,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:25,1,7,12,10,3,2,2,27/1/2015,2,0,18,-6,1,17.33898861,17.33898861,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:30,1,10,23,5,9,0,1,27/1/2015,2,0,18,5,1,17.57160354,17.57160354,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:35,1,16,17,12,13,1,2,27/1/2015,2,0,18,-1,1,18.1090621,18.1090621,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:40,1,11,17,11,9,0,2,27/1/2015,2,0,18,-1,1,18.64652067,18.64652067,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:45,1,19,23,9,14,2,3,27/1/2015,2,0,18,5,1,19.50582441,19.50582441,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:50,1,17,19,10,14,1,2,27/1/2015,2,0,18,1,1,20.36512815,20.36512815,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:55,1,22,20,13,16,3,3,27/1/2015,2,0,18,2,1,20.8037018,20.8037018,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:00,1,24,23,22,19,4,1,27/1/2015,2,0,18,5,1,21.24227546,21.24227546,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:05,1,25,20,27,19,3,3,27/1/2015,2,0,18,2,1,20.478227,20.478227,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:10,1,27,20,30,24,1,2,27/1/2015,2,0,18,2,1,19.71417854,19.71417854,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:15,1,16,19,20,14,0,2,27/1/2015,2,0,18,1,1,19.57039143,19.57039143,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:20,1,26,20,26,23,2,1,27/1/2015,2,0,18,2,1,19.42660432,19.42660432,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:25,1,32,19,58,29,1,2,27/1/2015,2,0,18,1,1,18.85625896,18.85625896,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:30,1,29,18,34,24,3,2,27/1/2015,2,0,18,0,1,18.28591361,18.28591361,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:35,1,26,18,60,22,1,3,27/1/2015,2,0,18,0,1,17.3398394,17.3398394,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:40,1,19,13,31,14,3,2,27/1/2015,2,0,18,-5,1,16.39376519,16.39376519,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:45,1,18,19,28,16,1,1,27/1/2015,2,0,18,1,1,16.76237295,16.76237295,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:50,1,24,16,26,19,2,3,27/1/2015,2,0,18,-2,1,17.13098071,17.13098071,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,7:55,1,25,17,26,22,1,2,27/1/2015,2,0,18,-1,1,17.28057635,17.28057635,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:00,1,26,18,28,21,1,4,27/1/2015,2,0,18,0,1,17.43017198,17.43017198,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:05,1,25,17,34,21,1,3,27/1/2015,2,0,18,-1,1,18.29158076,18.29158076,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:10,1,15,20,28,11,1,3,27/1/2015,2,0,18,2,1,19.15298954,19.15298954,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:15,1,20,20,31,16,2,2,27/1/2015,2,0,18,2,1,18.29863023,18.29863023,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:20,1,26,18,47,20,4,2,27/1/2015,2,0,18,0,1,17.44427091,17.44427091,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:25,1,22,14,22,15,5,2,27/1/2015,2,0,18,-4,1,16.08170904,16.08170904,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:30,1,22,15,54,18,2,2,27/1/2015,2,0,18,-3,1,14.71914716,14.71914716,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:35,1,22,15,29,21,0,1,27/1/2015,2,0,18,-3,1,15.07369704,15.07369704,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:40,1,15,16,33,13,1,1,27/1/2015,2,0,18,-2,1,15.42824691,15.42824691,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:45,1,23,15,36,15,7,1,27/1/2015,2,0,18,-3,1,15.99394801,15.99394801,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:50,1,22,16,35,16,3,3,27/1/2015,2,0,18,-2,1,16.55964911,16.55964911,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,8:55,1,26,19,30,23,1,2,27/1/2015,2,0,18,1,1,16.85374014,16.85374014,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,9:00,1,25,19,25,20,2,3,27/1/2015,2,0,18,1,1,17.14783118,17.14783118,0.913973931
157,nfbVD-N1-S-83-O-NE-2-??,6:00,1,7,35,3,6,1,0,13/2/2015,5,0,18,17,1,22.5,22.5,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,6:05,1,3,23,3,2,1,0,13/2/2015,5,0,18,5,1,22.81625147,22.81625147,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,6:10,1,6,24,4,5,1,0,13/2/2015,5,0,18,6,1,23.13250294,23.13250294,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,6:15,1,9,22,9,6,2,1,13/2/2015,5,0,18,4,1,21.98501687,21.98501687,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,6:20,1,11,21,10,8,3,0,13/2/2015,5,0,18,3,1,20.8375308,20.8375308,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,6:25,1,5,13,6,2,2,1,13/2/2015,5,0,18,-5,1,21.23409451,21.23409451,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,6:30,1,11,22,20,8,1,2,13/2/2015,5,0,18,4,1,21.63065822,21.63065822,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,6:35,1,12,18,10,10,0,2,13/2/2015,5,0,18,0,1,21.04260937,21.04260937,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,6:40,1,18,21,18,12,3,3,13/2/2015,5,0,18,3,1,20.45456053,20.45456053,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,6:45,1,14,22,20,12,1,1,13/2/2015,5,0,18,4,1,20.50597645,20.50597645,0.918504606
